False	Thus, the ability of pVHL to degrade Hif1 alpha depends in part on its interaction with  <e1> TBP-1 </e1>  and suggests a new mechanism for Hif1 alpha stabilization in some  <e2> pVHL </e2> -deficient tumors
True	Physical association of  <e1> beta 2 integrin </e1>  with  <e2> GPI-80 </e2> , a novel glycosylphosphatidylinositol-anchored protein with potential for regulating adhesion and migration
False	Here, we characterize the interaction between  <e1> Plk1 </e1>  and NudC, show that Plk1 phosphorylates NudC at conserved S274 and S326 residues in vitro, and present evidence that  <e2> NudC </e2>  is also a substrate for Plk1 in vivo
True	 <e1> Pinin </e1> /DRS/memA interacts with  <e2> SRp75 </e2> , SRm300 and SRrp130 in corneal epithelial cells
False	In addition, electron microscopy experiments revealed that  <e1> CB1 </e1>  and  <e2> OX1R </e2>  are closely apposed at the plasma membrane level; they are close enough to form hetero-oligomers
False	The fact that the  <e1> apoB </e1>  mRNA editing protein also exists as a  <e2> homodimer </e2>  has important implications for the mechanism of apoB mRNA editing in humans
False	Downregulation of NudC by RNA interference results in multiple mitotic defects, including multinucleation and cells arrested at the midbody stage, which are rescued by ectopic expression of wild-type NudC, but not by  <e1> NudC </e1>  with mutations in the  <e2> Plk1 </e2>  phosphorylation sites
False	 <e1> SRcyp </e1>  is a nuclear protein with a characteristic distribution in large irregularly shaped nuclear speckles and co-localizes perfectly with the SR domain-containing  <e2> splicing factor SC35 </e2> 
False	A pVHL mutant containing a P154L substitution coimmunoprecipitates with Hif1 alpha, but not  <e1> TBP-1 </e1> , and does not promote degradation of  <e2> Hif1 alpha </e2> 
True	Subsequent amino acid sequencing revealed many peptides involving  <e1> involucrin </e1>  cross-linked either to itself or to a variety of other known CE protein components, including cystatin alpha, desmoplakin, elafin, keratins, members of the small proline-rich superfamily,  <e2> loricrin </e2> , and unknown proteins related to the desmoplakin family
False	Subsequent amino acid sequencing revealed many peptides involving involucrin cross-linked either to itself or to a variety of other known CE protein components, including  <e1> cystatin alpha </e1> ,  <e2> desmoplakin </e2> , elafin, keratins, members of the small proline-rich superfamily, loricrin, and unknown proteins related to the desmoplakin family
False	Characterization of EC and  <e1> SMC </e1>  PGs bound to A beta (1-28) revealed strong binding by perlecan, weak binding by  <e2> decorin </e2>  and biglycan, two dermatan sulfate proteoglycans, and lack of binding by versican/PG-M, a large chondroitin sulfate proteoglycan
True	Data also has been obtained that Gadd45b and Gadd45g, as well as  <e1> GADD45a </e1> , interact with both  <e2> Cdk1 </e2>  and cyclinB1, resulting in inhibition of the kinase activity of the Cdk1/cyclinB1 complex
False	Differential binding of vascular cell-derived proteoglycans (perlecan,  <e1> biglycan </e1> ,  <e2> decorin </e2> , and versican) to the beta-amyloid protein of Alzheimer's disease
True	Complexes of either  <e1> CD22 </e1> / <e2> PTP-1C </e2> /Syk/PLC-gamma(1) could be isolated from B cells stimulated by BCR engagement or a mixture of hydrogen peroxidase and sodium orthovanadate, respectively
False	Characterization of EC and SMC PGs bound to A beta (1-28) revealed strong binding by perlecan, weak binding by decorin and  <e1> biglycan </e1> , two dermatan sulfate proteoglycans, and lack of binding by  <e2> versican </e2> /PG-M, a large chondroitin sulfate proteoglycan
True	Yet, whether  <e1> Gadd45b </e1>  and/or Gadd45g function as inhibitors of  <e2> cdc2 </e2> /cyclinB1 kinase and/or play a role in G2/M cell cycle arrest has not been fully established
False	We report that MSH2 (MutS homolog 2) protein interacts with the ATR (ATM- and Rad3-related) kinase to form a signaling module and regulate the phosphorylation of  <e1> Chk1 </e1>  and  <e2> SMC1 </e2>  (structure maintenance of chromosome 1)
False	In the present investigation, the differential binding of previously characterized endothelial cell (EC)- and smooth muscle cell (SMC)-derived  <e1> PGs </e1>  to A beta was examined to determine whether the accumulation of A beta in cerebrovascular amyloid deposits may be due to its interactions with  <e2> perlecan </e2> 
True	 <e1> TR2 </e1>  orphan receptor functions as negative modulator for  <e2> androgen receptor </e2>  in prostate cancer cells PC-3
False	RESULTS: Tyrosine phosphorylation of p85 is upregulated by  <e1> IL-6 </e1>  in both LNCaP and  <e2> PC-3 </e2> 
False	Here, we characterize the interaction between  <e1> Plk1 </e1>  and NudC, show that Plk1 phosphorylates  <e2> NudC </e2>  at conserved S274 and S326 residues in vitro, and present evidence that NudC is also a substrate for Plk1 in vivo
False	Accordingly,  <e1> Bcl3 </e1>  coactivated the 9-cis-RA-induced transactivations of RXR, in contrast to the inhibitory actions of  <e2> IkappaBbeta </e2> 
True	Here we show that  <e1> Dnmt3a </e1>  interacts with multiple components of the sumoylation machinery, namely the E2 sumo conjugating enzyme Ubc9 and the E3 sumo ligases PIAS1 and  <e2> PIASxalpha </e2> , all of which are involved in conjugating the small ubiquitin-like modifier polypeptide, SUMO-1, to its target proteins
True	To clarify the mechanisms by which  <e1> GPI-80 </e1>  functions on leukocytes, we explored the possibility of its physical association with  <e2> beta 2 integrin </e2>  which is important for leukocyte adherence, locomotion, and extravasation
False	 <e1> TFIID </e1>  dimers formed through self-association of the TATA-binding polypeptide (TBP) subunit and could be immunoprecipitated with antibodies to TAF(II)250, the core subunit of  <e2> TFIID </e2> 
False	By electrophoretic mobility shift assay using the NF-E2/ <e1> AP-1 </e1>  site and nuclear extracts from macrophages, we observed a specific protein-DNA complex formation, which was inhibited by a specific antibody against the transcription factor NRF2 ( <e2> NF-E2-related factor 2 </e2> )
False	TFIID dimers formed through self-association of the TATA-binding polypeptide ( <e1> TBP </e1> ) subunit and could be immunoprecipitated with antibodies to TAF(II)250, the core subunit of  <e2> TFIID </e2> 
True	 <e1> Bcl3 </e1>  specifically interacted with the general transcription factors  <e2> TFIIB </e2> , TBP, and TFIIA but not with TFIIEalpha in the GST pull-down assays
True	Several distinct mutations in exon 2 of  <e1> VHL </e1>  disrupt binding of pVHL to  <e2> TBP-1 </e2> 
False	Thus, the ability of pVHL to degrade  <e1> Hif1 alpha </e1>  depends in part on its interaction with TBP-1 and suggests a new mechanism for  <e2> Hif1 alpha </e2>  stabilization in some pVHL-deficient tumors
True	Pinin/ <e1> DRS </e1> /memA interacts with SRp75,  <e2> SRm300 </e2>  and SRrp130 in corneal epithelial cells
True	Overexpression of  <e1> CLIP-170 </e1>  results in a zinc finger-dependent localization of a  <e2> phospho-LIS1 </e2>  isoform and dynactin to MT bundles, raising the possibility that CLIP-170 and LIS1 regulate dynein/dynactin binding to MTs
True	Thus, the ability of pVHL to degrade Hif1 alpha depends in part on its interaction with TBP-1 and suggests a new mechanism for  <e1> Hif1 alpha </e1>  stabilization in some  <e2> pVHL </e2> -deficient tumors
True	The human Imp3 and  <e1> Imp4 </e1>  proteins form a ternary complex with hMpp10, which only interacts with the U3  <e2> snoRNA </e2>  in 60-80S ribonucleoprotein complexes
True	Transient expression of CD22 and a null mutant of  <e1> PTP-1C </e1>  (PTP-1CM) in COS cells resulted in an increase in tyrosyl phosphorylation of  <e2> CD22 </e2>  and its interaction with PTP-1CM
True	The association of PTP-1C with  <e1> CD22 </e1>  was mediated by the NH2-terminal Src homology 2 (SH2) domain of  <e2> PTP-1C </e2> 
False	These results identify CD43 as a T cell counterreceptor for  <e1> sialoadhesin </e1>  and suggest that in addition to its anti-adhesive role  <e2> CD43 </e2>  may promote cell-cell interactions
False	Characterization of EC and  <e1> SMC </e1>  PGs bound to A beta (1-28) revealed strong binding by perlecan, weak binding by decorin and biglycan, two dermatan sulfate proteoglycans, and lack of binding by versican/ <e2> PG-M </e2> , a large chondroitin sulfate proteoglycan
False	Immobilized FGFR4 also bound  <e1> FGF-8 </e1>  besides  <e2> FGF-1 </e2>  and FGF-2
False	A pVHL mutant containing a P154L substitution coimmunoprecipitates with  <e1> Hif1 alpha </e1> , but not  <e2> TBP-1 </e2> , and does not promote degradation of Hif1 alpha
True	 <e1> TBP-1 </e1>  associates with the beta-domain of  <e2> pVHL </e2>  and complexes with pVHL and Hif1 alpha in vivo
False	We have cloned cDNAs encoding the human and mouse homologs of the yeast U3 snoRNP-associated proteins  <e1> Imp3 </e1>  and  <e2> Imp4 </e2> 
False	 <e1> Megalin </e1>  and  <e2> cubilin </e2> : multifunctional endocytic receptors
True	The human  <e1> Imp3 </e1>  and Imp4 proteins form a ternary complex with hMpp10, which only interacts with the U3  <e2> snoRNA </e2>  in 60-80S ribonucleoprotein complexes
False	Overall, the results indicate that specific vascular cell-derived  <e1> PGs </e1>  differentially interact with A beta, and that the interactions of highest affinity occur between A beta and binding sites on both the core protein and glycosaminoglycan chains of  <e2> perlecan </e2> 
False	Gadd45a (Gadd45), Gadd45b ( <e1> MyD118 </e1> ), and  <e2> Gadd45g </e2>  (CR6) constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis
True	Thus,  <e1> cytohesin-1 </e1>  is involved in the activation of  <e2> LFA-1 </e2> , most probably through direct interaction with the integrin, and induces cell spreading by its ARF-GEF activity
True	We propose that  <e1> Gab1 </e1>  and Gab2 in cooperation with other adapter molecules might regulate the cellular localization of  <e2> GC-GAP </e2>  under specific stimuli, acting to regulate precisely Rac and Cdc42 activities
False	Catalytic domains of the tyrosine phosphatases PTP-PEST,  <e1> CD45 </e1> , and PTPbeta did not interact with proteins of the catenin family to detectable levels, suggesting that the interaction of  <e2> DEP1 </e2>  with these proteins is specific
False	Differential binding of vascular cell-derived proteoglycans ( <e1> perlecan </e1> , biglycan,  <e2> decorin </e2> , and versican) to the beta-amyloid protein of Alzheimer's disease
True	Direct interaction between the cytoplasmic tail of  <e1> ADAM 12 </e1>  and the Src homology 3 domain of  <e2> p85alpha </e2>  activates phosphatidylinositol 3-kinase in C2C12 cells
True	Subsequent amino acid sequencing revealed many peptides involving  <e1> involucrin </e1>  cross-linked either to itself or to a variety of other known CE protein components, including  <e2> cystatin alpha </e2> , desmoplakin, elafin, keratins, members of the small proline-rich superfamily, loricrin, and unknown proteins related to the desmoplakin family
False	Thus, the ability of pVHL to degrade  <e1> Hif1 alpha </e1>  depends in part on its interaction with TBP-1 and suggests a new mechanism for Hif1 alpha stabilization in some  <e2> pVHL </e2> -deficient tumors
True	In this report, we demonstrate the stable association of  <e1> PLCgamma1 </e1>  with  <e2> AP180 </e2>  in a clathrin-coated vesicle complex, which not only binds to the carboxyl-terminal SH2 domain of PLCgamma1, but also inhibits its enzymatic activity in a dose-dependent manner
False	Data also has been obtained that  <e1> Gadd45b </e1>  and  <e2> Gadd45g </e2> , as well as GADD45a, interact with both Cdk1 and cyclinB1, resulting in inhibition of the kinase activity of the Cdk1/cyclinB1 complex
False	Cloning and characterization of two evolutionarily conserved subunits ( <e1> TFIIIC102 </e1>  and  <e2> TFIIIC63 </e2> ) of human TFIIIC and their involvement in functional interactions with TFIIIB and RNA polymerase III
True	Data also has been obtained that Gadd45b and Gadd45g, as well as  <e1> GADD45a </e1> , interact with both Cdk1 and cyclinB1, resulting in inhibition of the kinase activity of the  <e2> Cdk1 </e2> /cyclinB1 complex
False	Our findings showed that the same C-terminal portion of p300 binds the N-terminal domains of both TR and  <e1> MEF2A </e1> , and our in vivo studies demonstrated that TR, MEF2A and  <e2> p300 </e2>  form a ternary complex
True	We propose that Gab1 and  <e1> Gab2 </e1>  in cooperation with other adapter molecules might regulate the cellular localization of  <e2> GC-GAP </e2>  under specific stimuli, acting to regulate precisely Rac and Cdc42 activities
False	Gadd45a (Gadd45),  <e1> Gadd45b </e1>  ( <e2> MyD118 </e2> ), and Gadd45g (CR6) constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis
False	In addition, both  <e1> MSH2 </e1>  and Rad17 are required for the activation of the S-phase checkpoint to suppress DNA synthesis in response to MNNG, and phosphorylation of  <e2> SMC1 </e2>  is required for cellular survival
False	In contrast to  <e1> IkappaBbeta </e1> ,  <e2> Bcl3 </e2>  did not interact with the AF2 domain of RXR
False	Characterization of EC and SMC PGs bound to A beta (1-28) revealed strong binding by perlecan, weak binding by  <e1> decorin </e1>  and biglycan, two dermatan sulfate proteoglycans, and lack of binding by versican/ <e2> PG-M </e2> , a large chondroitin sulfate proteoglycan
True	The transmembrane receptor protein tyrosine phosphatase  <e1> DEP1 </e1>  interacts with  <e2> p120(ctn) </e2> 
False	We tested this point by cotransfecting CHO cells with the genes encoding F beta alpha and the  <e1> CG beta </e1>  subunit or the  <e2> CG beta alpha </e2>  and FSH beta monomer
False	Inhibition of Cdk1/cyclinB1 kinase activity by Gadd45b and  <e1> Gadd45a </e1>  was found to involve disruption of the complex, whereas  <e2> Gadd45g </e2>  did not disrupt the complex
False	TR2 orphan receptor functions as negative modulator for  <e1> androgen receptor </e1>  in prostate cancer cells  <e2> PC-3 </e2> 
True	 <e1> IL-6 </e1>  promotes coprecipitation of p85 with  <e2> gp130 </e2> , the signal-transducing component of the IL-6 receptor
True	Here we show that  <e1> Dnmt3a </e1>  interacts with multiple components of the sumoylation machinery, namely the E2 sumo conjugating enzyme  <e2> Ubc9 </e2>  and the E3 sumo ligases PIAS1 and PIASxalpha, all of which are involved in conjugating the small ubiquitin-like modifier polypeptide, SUMO-1, to its target proteins
False	Finally,  <e1> sialoadhesin </e1>  bound different glycoforms of CD43 expressed in Chinese hamster ovary cells, including unbranched (core 1) and branched (core 2) O:-linked glycans, that are normally found on  <e2> CD43 </e2>  in resting and activated T cells, respectively
False	These results suggest that tyrosyl-phosphorylated  <e1> CD22 </e1>  may be a substrate for PTP-1C regulates tyrosyl phosphorylation of  <e2> CD22 </e2> 
False	Expression of GC-GAP in 293T cells led to a reduction in active  <e1> Rac1 </e1>  and  <e2> Cdc42 </e2>  levels but not RhoA
False	Characterization of EC and SMC PGs bound to A beta (1-28) revealed strong binding by  <e1> perlecan </e1> , weak binding by decorin and  <e2> biglycan </e2> , two dermatan sulfate proteoglycans, and lack of binding by versican/PG-M, a large chondroitin sulfate proteoglycan
True	Previous studies have demonstrated the immunolocalization of perlecan, a specific  <e1> heparan sulfate proteoglycan </e1> , to the beta-amyloid protein (A beta)-containing  <e2> amyloid </e2>  deposits within the walls of blood vessels (i.e., congophilic angiopathy) in Alzheimer's disease (AD) brain
False	Preincubation with genistein, a tyrosine kinase inhibitor, blocked the GH-stimulated adhesion and  <e1> Jak2 </e1> , STAT3, p125FAK, and  <e2> paxillin </e2>  phosphorylation
True	Here, we characterize the interaction between  <e1> Plk1 </e1>  and  <e2> NudC </e2> , show that Plk1 phosphorylates NudC at conserved S274 and S326 residues in vitro, and present evidence that NudC is also a substrate for Plk1 in vivo
False	BACKGROUND: Both  <e1> androgen receptor </e1>  (AR) and orphan receptor TR2 ( <e2> TR2 </e2> ) belong to the steroid nuclear receptor superfamily and are expressed in prostate cancer tissue and cell lines
False	Previous studies have demonstrated the immunolocalization of  <e1> perlecan </e1> , a specific  <e2> heparan sulfate proteoglycan </e2> , to the beta-amyloid protein (A beta)-containing amyloid deposits within the walls of blood vessels (i.e., congophilic angiopathy) in Alzheimer's disease (AD) brain
False	The interaction between AR and  <e1> TR2 </e1>  was assessed by glutathione-S-transferase ( <e2> GST </e2> ) pull-down assay and mammalian two-hybrid system assay
False	By electrophoretic mobility shift assay using the  <e1> NF-E2 </e1> /AP-1 site and nuclear extracts from macrophages, we observed a specific protein-DNA complex formation, which was inhibited by a specific antibody against the transcription factor  <e2> NRF2 </e2>  (NF-E2-related factor 2)
False	Previously, we showed that the  <e1> CG beta </e1>  or FSH beta subunit genes can be genetically fused to the alpha gene to produce biologically active single chains,  <e2> CG beta alpha </e2>  and F beta alpha, respectively
True	Functionally, sumoylation of  <e1> Dnmt3a </e1>  disrupts its ability to interact with histone deacetylases ( <e2> HDAC1 </e2> /2), but not with another interaction partner, Dnmt3b
False	The receptor binding site of  <e1> MCP-1 </e1>  also is significantly different from the binding sites of RANTES and  <e2> IL-8 </e2> , providing insight into the issue of receptor specificity
False	Gadd45a (Gadd45),  <e1> Gadd45b </e1>  (MyD118), and Gadd45g ( <e2> CR6 </e2> ) constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis
False	Cloning and characterization of two evolutionarily conserved subunits (TFIIIC102 and  <e1> TFIIIC63 </e1> ) of human  <e2> TFIIIC </e2>  and their involvement in functional interactions with TFIIIB and RNA polymerase III
False	The GAP domain shows high similarity to the recently cloned  <e1> CdGAP </e1>  and displays activity toward RhoA,  <e2> Rac1 </e2> , and Cdc42 in vitro
True	Characterization of EC and SMC  <e1> PGs </e1>  bound to A beta (1-28) revealed strong binding by  <e2> perlecan </e2> , weak binding by decorin and biglycan, two dermatan sulfate proteoglycans, and lack of binding by versican/PG-M, a large chondroitin sulfate proteoglycan
True	A prominent isolate, designated  <e1> SRcyp </e1> /CASP10, specifically interacts with the  <e2> CTD </e2>  not only in vivo but also in vitro
False	 <e1> Bcl3 </e1>  specifically interacted with the general transcription factors TFIIB, TBP, and TFIIA but not with TFIIEalpha in the  <e2> GST </e2>  pull-down assays
True	Expression of  <e1> GC-GAP </e1>  in 293T cells led to a reduction in active Rac1 and  <e2> Cdc42 </e2>  levels but not RhoA
False	The fact that the  <e1> apoB </e1>  mRNA editing protein also exists as a homodimer has important implications for the mechanism of  <e2> apoB </e2>  mRNA editing in humans
False	Three SR-rich proteins were identified that interact with the C-terminus of Pnn:  <e1> SRp75 </e1>  and  <e2> SRm300 </e2> , known components of spliceosome machinery, and a novel 130-kDa nuclear protein, SRrp130
False	 <e1> TFIID </e1>  dimers formed through self-association of the TATA-binding polypeptide ( <e2> TBP </e2> ) subunit and could be immunoprecipitated with antibodies to TAF(II)250, the core subunit of TFIID
False	Pituitary GH triggered the tyrosine phosphorylation of  <e1> Janus kinase 2 </e1>  ( <e2> Jak2 </e2> ) and STAT3 in neutrophils
False	Bcl3 specifically interacted with the general transcription factors  <e1> TFIIB </e1> , TBP, and TFIIA but not with TFIIEalpha in the  <e2> GST </e2>  pull-down assays
True	Characterization of EC and SMC  <e1> PGs </e1>  bound to A beta (1-28) revealed strong binding by perlecan, weak binding by decorin and  <e2> biglycan </e2> , two dermatan sulfate proteoglycans, and lack of binding by versican/PG-M, a large chondroitin sulfate proteoglycan
True	Here, we characterize the interaction between Plk1 and NudC, show that Plk1 phosphorylates NudC at conserved S274 and S326 residues in vitro, and present evidence that  <e1> NudC </e1>  is also a substrate for  <e2> Plk1 </e2>  in vivo
False	These results identify  <e1> CD43 </e1>  as a T cell counterreceptor for sialoadhesin and suggest that in addition to its anti-adhesive role  <e2> CD43 </e2>  may promote cell-cell interactions
False	TFIID dimers formed through self-association of the TATA-binding polypeptide ( <e1> TBP </e1> ) subunit and could be immunoprecipitated with antibodies to  <e2> TAF(II)250 </e2> , the core subunit of TFIID
False	BACKGROUND: Both androgen receptor (AR) and orphan receptor  <e1> TR2 </e1>  ( <e2> TR2 </e2> ) belong to the steroid nuclear receptor superfamily and are expressed in prostate cancer tissue and cell lines
False	 <e1> GADD45b </e1>  and  <e2> GADD45g </e2>  are cdc2/cyclinB1 kinase inhibitors with a role in S and G2/M cell cycle checkpoints induced by genotoxic stress
True	 <e1> p300 </e1> /cAMP-response-element-binding-protein ('CREB')-binding protein (CBP) modulates co-operation between myocyte enhancer factor 2A ( <e2> MEF2A </e2> ) and thyroid hormone receptor-retinoid X receptor
False	Pituitary GH triggered the tyrosine phosphorylation of Janus kinase 2 ( <e1> Jak2 </e1> ) and  <e2> STAT3 </e2>  in neutrophils
False	Characterization of EC and SMC PGs bound to A beta (1-28) revealed strong binding by perlecan, weak binding by  <e1> decorin </e1>  and biglycan, two dermatan sulfate proteoglycans, and lack of binding by  <e2> versican </e2> /PG-M, a large chondroitin sulfate proteoglycan
False	Immobilized FGFR4 also bound  <e1> FGF-8 </e1>  besides FGF-1 and  <e2> FGF-2 </e2> 
False	BACKGROUND: Both  <e1> androgen receptor </e1>  (AR) and orphan receptor  <e2> TR2 </e2>  (TR2) belong to the steroid nuclear receptor superfamily and are expressed in prostate cancer tissue and cell lines
True	Gab1 and  <e1> Gab2 </e1>  are scaffolding proteins acting downstream of cell surface receptors and interact with a variety of cytoplasmic signaling proteins such as Grb2,  <e2> Shp-2 </e2> , phosphatidylinositol 3-kinase, Shc, and Crk
False	The results of complementation experiments show that, in contrast to mouse Imp4, mouse  <e1> Imp3 </e1>  can partially alleviate the growth defect of the corresponding yeast null strain, indicating that the role of  <e2> Imp3 </e2>  in pre-rRNA processing is evolutionarily conserved
False	The 130- and 240-kDa sialoadhesin-binding glycoproteins were identified as the sialomucins  <e1> CD43 </e1>  and  <e2> P-selectin glycoprotein ligand 1 </e2>  (CD162), respectively
True	Immunoprecipitation experiments revealed a physical association of  <e1> Jak2 </e1>  with p125FAK via  <e2> STAT3 </e2>  in vivo
True	Thus, the ability of  <e1> pVHL </e1>  to degrade Hif1 alpha depends in part on its interaction with  <e2> TBP-1 </e2>  and suggests a new mechanism for Hif1 alpha stabilization in some pVHL-deficient tumors
True	Several distinct mutations in exon 2 of VHL disrupt binding of  <e1> pVHL </e1>  to  <e2> TBP-1 </e2> 
True	These results suggest that tyrosyl-phosphorylated CD22 may be a substrate for  <e1> PTP-1C </e1>  regulates tyrosyl phosphorylation of  <e2> CD22 </e2> 
True	 <e1> Gab1 </e1>  and Gab2 are scaffolding proteins acting downstream of cell surface receptors and interact with a variety of cytoplasmic signaling proteins such as  <e2> Grb2 </e2> , Shp-2, phosphatidylinositol 3-kinase, Shc, and Crk
False	A  <e1> pVHL </e1>  mutant containing a P154L substitution coimmunoprecipitates with Hif1 alpha, but not  <e2> TBP-1 </e2> , and does not promote degradation of Hif1 alpha
False	The association of  <e1> PTP-1C </e1>  with CD22 was mediated by the NH2-terminal Src homology 2 (SH2) domain of  <e2> PTP-1C </e2> 
False	Catalytic domains of the tyrosine phosphatases  <e1> PTP-PEST </e1> , CD45, and PTPbeta did not interact with proteins of the catenin family to detectable levels, suggesting that the interaction of  <e2> DEP1 </e2>  with these proteins is specific
False	Inhibition of Cdk1/cyclinB1 kinase activity by  <e1> Gadd45b </e1>  and Gadd45a was found to involve disruption of the complex, whereas  <e2> Gadd45g </e2>  did not disrupt the complex
False	We used cDNA probes for the  <e1> Etfdh </e1> ,  <e2> Etfb </e2> , and Etfa genes to determine localization of these mouse genes to chromosomes 3, 7, and 13
False	Preincubation with genistein, a tyrosine kinase inhibitor, blocked the GH-stimulated adhesion and Jak2,  <e1> STAT3 </e1> , p125FAK, and  <e2> paxillin </e2>  phosphorylation
False	 <e1> p300 </e1> /cAMP-response-element-binding-protein (' <e2> CREB </e2> ')-binding protein (CBP) interacting with transcription factors is able to increase their activity on target gene promoters
False	In the present study, we observed evidence of cross-talk between the cannabinoid receptor CB1 and the  <e1> orexin 1 receptor </e1>  ( <e2> OX1R </e2> ) using a heterologous system
False	Characterization of EC and  <e1> SMC </e1>  PGs bound to A beta (1-28) revealed strong binding by  <e2> perlecan </e2> , weak binding by decorin and biglycan, two dermatan sulfate proteoglycans, and lack of binding by versican/PG-M, a large chondroitin sulfate proteoglycan
True	In this report, we demonstrate the stable association of PLCgamma1 with  <e1> AP180 </e1>  in a clathrin-coated vesicle complex, which not only binds to the carboxyl-terminal SH2 domain of  <e2> PLCgamma1 </e2> , but also inhibits its enzymatic activity in a dose-dependent manner
False	Previously, we showed that the  <e1> CG beta </e1>  or  <e2> FSH beta </e2>  subunit genes can be genetically fused to the alpha gene to produce biologically active single chains, CG beta alpha and F beta alpha, respectively
False	In contrast to OX1R, the potency of direct activation of  <e1> CB1 </e1>  was not affected by co-expression with  <e2> OX1R </e2> 
